order_id,product_name,order_date,sales,quantity,profit
CA-2016-154235,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",2016-09-24,127.95,3,21.7515
CA-2017-129910,"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers",2017-03-30,59.76,1,16.7328
CA-2017-133095,GBC VeloBind Cover Sets,2017-06-04,108.08,7,54.04
CA-2015-130554,Newell 331,2015-04-07,11.736,3,1.0269
CA-2014-152443,GBC ProClick Punch Binding System,2014-05-21,447.86,7,219.4514
CA-2016-133319,Xerox 1885,2016-09-05,192.16,4,92.2368
CA-2016-133935,Global Troy Executive Leather Low-Back Tilter,2016-09-18,801.568,2,50.098
CA-2016-136301,"Westinghouse Mesh Shade Clip-On Gooseneck Lamp, Black",2016-03-13,28.28,2,7.3528
US-2014-109456,Avery Non-Stick Heavy Duty View Round Locking Ring Binders,2014-10-16,14.352,3,5.0232
CA-2017-151596,"SAFCO Mobile Desk Side File, Wire Frame",2017-10-08,42.76,1,11.1176
CA-2015-147879,Xerox 1902,2015-05-07,45.68,2,21.0128
CA-2016-166625,GBC ProClick Spines for 32-Hole Punch,2016-04-14,25.06,2,11.7782
CA-2016-146157,Xerox 1910,2016-11-21,38.432,1,13.4512
CA-2017-159954,Wilson Jones Suede Grain Vinyl Binders,2017-09-10,2.78,1,1.3622
CA-2017-100825,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,2017-09-09,99.87,3,23.9688
CA-2014-168305,Avery 475,2014-11-01,44.4,3,22.2
CA-2016-167682,"Seth Thomas 13 1/2"" Wall Clock",2016-04-03,71.12,4,22.0472
CA-2017-108000,Staple envelope,2017-01-12,9.78,1,4.89
CA-2015-146465,Cardinal Poly Pocket Divider Pockets for Ring Binders,2015-11-20,24.192,9,7.56
CA-2016-159639,Ultra Door Pull Handle,2016-11-27,31.56,3,10.4148
US-2017-153948,Xerox 191,2017-11-06,59.94,3,28.1718
US-2016-113985,GBC VeloBind Cover Sets,2016-12-02,24.704,2,9.264
CA-2016-155383,"Personal Filing Tote with Lid, Black/Gray",2016-12-17,46.53,3,13.0284
CA-2014-120432,Acme Titanium Bonded Scissors,2014-08-24,25.5,3,6.63
US-2015-126977,Woodgrain Magazine Files by Perma,2015-09-17,14.9,5,1.043
CA-2016-130288,"Bevis Oval Conference Table, Walnut",2016-11-26,313.176,2,-120.0508
CA-2017-146458,Newell 349,2017-11-19,22.96,7,6.6584
CA-2017-150420,Plantronics Audio 995 Wireless Stereo Headset,2017-06-03,1099.5,10,362.835
US-2014-118997,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",2014-04-08,1215.92,8,316.1392
CA-2014-114314,Self-Adhesive Address Labels for Typewriters by Universal,2014-10-11,7.31,1,3.4357
US-2017-169551,O'Sullivan 3-Shelf Heavy-Duty Bookcases,2017-07-07,87.21,3,-45.3492
CA-2016-103107,"Master Caster Door Stop, Brown",2016-07-04,25.4,5,8.636
CA-2017-122077,Jabra Supreme Plus Driver Edition Headset,2017-05-19,95.992,1,9.5992
CA-2017-112431,SanDisk Cruzer 64 GB USB Flash Drive,2017-10-12,435.84,12,130.752
CA-2016-151092,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,2016-08-06,211.168,4,18.4772
CA-2014-104178,"Eldon 200 Class Desk Accessories, Smoke",2014-08-25,6.28,1,2.6376
CA-2015-115924,Wilson Jones Impact Binders,2015-09-14,25.9,5,12.691
CA-2017-161046,Laser & Ink Jet Business Envelopes,2017-03-05,42.68,4,19.6328
US-2017-141698,Xerox 207,2017-04-15,20.736,4,7.2576
US-2014-105151,"Sanford EarthWrite Recycled Pencils, Medium Soft, #2",2014-03-30,10.5,5,2.94
CA-2014-155796,"GE 4 Foot Flourescent Tube, 40 Watt",2014-11-11,23.968,2,7.7896
CA-2016-127138,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",2016-03-12,676.55,5,6.7655
CA-2017-150602,"Master Big Foot Doorstop, Beige",2017-02-09,21.12,4,6.5472
CA-2014-140732,Mophie Juice Pack Helium for iPhone,2014-11-11,575.928,9,57.5928
CA-2017-119011,Acme Kleencut Forged Steel Scissors,2017-08-20,17.22,3,5.166
CA-2016-166912,Xerox 1893,2016-01-15,81.98,2,40.1702
CA-2014-141726,Xerox 189,2014-07-20,104.85,1,50.328
CA-2017-115105,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",2017-02-06,240.784,1,30.098
CA-2015-143980,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,2015-12-25,414.96,2,124.488
CA-2016-135636,Fellowes Econo/Stor Drawers,2016-10-08,387.72,5,-67.851
CA-2017-102155,Standard Rollaway File with Lock,2017-07-13,360.38,2,93.6988
CA-2017-116953,AT&T 841000 Phone,2017-04-24,552.0,10,34.5
CA-2014-117765,KI Adjustable-Height Table,2014-09-07,429.9,5,111.774
CA-2016-114895,Xerox 1975,2016-11-21,12.96,2,6.3504
CA-2017-112984,Xerox 1927,2017-09-16,20.544,6,6.42
CA-2016-163776,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",2016-07-19,185.58,6,76.0878
US-2017-163300,GBC DocuBind 200 Manual Binding Machine,2017-09-15,2357.488,7,884.058
CA-2016-162187,Acco Perma 4000 Stacking Storage Drawers,2016-12-11,64.96,5,-4.06
US-2014-112991,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,2014-12-10,338.352,3,4.2294
CA-2014-124079,"Electrix Incandescent Magnifying Lamp, Black",2014-12-13,87.96,3,7.6965
US-2017-146878,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",2017-09-21,12.294,1,-8.6058
CA-2017-107244,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",2017-09-07,19.76,4,8.2992
CA-2015-100657,"Global Armless Task Chair, Royal Blue",2015-11-02,109.764,2,8.5372
CA-2017-129581,Plantronics MX500i Earset,2017-12-11,128.85,3,3.8655
CA-2017-129028,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",2017-04-01,127.95,3,21.7515
CA-2015-135580,Xerox 1929,2015-12-30,68.52,3,31.5192
CA-2016-159016,Rediform Voice Mail Log Books,2016-03-10,14.9,5,7.152
CA-2014-102652,Tenex B1-RE Series Chair Mats for Low Pile Carpets,2014-04-06,91.96,2,15.6332
CA-2014-152422,Belkin F5C206VTEL 6 Outlet Surge,2014-10-05,91.92,5,11.49
US-2016-156692,Staple holder,2016-08-13,17.34,2,4.6818
CA-2014-130869,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",2014-11-17,7.08,3,2.478
US-2017-128832,V7 USB Numeric Keypad,2017-04-24,69.98,2,4.8986
CA-2017-139717,Avanti 1.7 Cu. Ft. Refrigerator,2017-08-24,646.272,8,64.6272
CA-2017-136007,Alliance Rubber Bands,2017-02-23,8.4,5,0.336
CA-2016-157364,Deluxe Chalkboard Eraser Cleaner,2016-11-19,18.48,2,6.006
US-2016-112970,Newell 35,2016-11-14,9.84,3,2.8536
US-2017-152492,Global Comet Stacking Armless Chair,2017-07-06,239.24,1,23.924
CA-2016-101168,"Master Big Foot Doorstop, Beige",2016-12-25,21.12,4,6.5472
CA-2017-104010,Fiskars Softgrip Scissors,2017-04-23,54.9,5,15.372
CA-2015-130253,"Master Caster Door Stop, Gray",2015-12-14,15.24,3,5.1816
US-2015-155369,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",2015-04-19,19.568,2,-52.8336
CA-2016-131205,Coloredge Poster Frame,2016-09-04,42.6,3,16.614
CA-2017-122364,Wilson Electronics DB Pro Signal Booster,2017-09-24,859.2,3,75.18
CA-2016-117912,Nu-Dell Float Frame 11 x 14 1/2,2016-02-04,14.368,2,3.9512
CA-2017-145702,Office Star - Mesh Screen back chair with Vinyl seat,2017-05-19,314.352,3,-35.3646
CA-2015-113215,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",2015-09-03,238.152,3,89.307
CA-2016-154662,"Bush Cubix Conference Tables, Fully Assembled",2016-06-09,692.94,3,173.235
CA-2015-105571,Avery Hanging File Binders,2015-11-07,16.146,9,-12.9168
CA-2016-152765,Xerox 19,2016-06-15,173.488,7,54.215
CA-2015-153878,Newell 324,2015-04-25,57.75,5,16.17
CA-2016-124016,Xerox 1970,2016-09-23,11.952,3,4.0338
CA-2016-113551,GBC Wire Binding Combs,2016-08-18,2.068,1,-3.4122
CA-2014-107524,Staple envelope,2014-03-02,11.36,2,5.3392
CA-2014-138072,"Maxell Pro 80 Minute CD-R, 10/Pack",2014-12-30,27.968,2,6.992
CA-2015-134201,Steel Personal Filing/Posting Tote,2015-04-10,142.04,4,38.3508
CA-2015-111780,Brother DCP1000 Digital 3 in 1 Multifunction Machine,2015-12-25,1199.96,5,224.9925
CA-2015-119942,Avery 499,2015-04-05,23.904,6,7.7688
CA-2015-151547,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",2015-01-17,88.96,8,10.008
CA-2017-166695,"Global Geo Office Task Chair, Gray",2017-05-20,518.272,8,-97.176
CA-2017-167542,Avery 486,2017-08-13,17.544,3,5.9211
CA-2015-120901,Fellowes Stor/Drawer Steel Plus Storage Drawers,2015-12-31,152.688,2,-26.7204
CA-2017-121398,GBC DocuBind P50 Personal Binding Machine,2017-12-25,153.552,3,51.8238
CA-2016-151561,Enermax Aurora Lite Keyboard,2016-09-01,468.9,6,206.316
CA-2017-154676,"Tennsco Lockers, Sand",2017-08-05,151.056,9,7.5528
US-2014-165589,"DAX Copper Panel Document Frame, 5 x 7 Size",2014-02-18,25.16,5,-11.322
US-2016-132577,Wilson Jones Impact Binders,2016-11-22,6.216,6,-9.6348
CA-2015-114048,Staple-based wall hangings,2015-12-14,29.22,3,12.8568
CA-2015-137281,Xerox 202,2015-06-13,6.48,1,3.1104
US-2017-162068,Avery Reinforcements for Hole-Punch Pages,2017-12-28,1.188,2,-0.99
CA-2017-100111,Hon Valutask Swivel Chairs,2017-09-20,272.646,3,18.1764
US-2017-132381,Bevis Boat-Shaped Conference Table,2017-08-22,314.532,2,-83.8752
CA-2015-147011,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",2015-06-18,13.632,4,3.5784
CA-2014-120852,Belkin Premiere Surge Master II 8-outlet surge protector,2014-12-20,19.432,2,-49.5516
CA-2016-150007,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,2016-09-11,6.0,2,2.1
CA-2016-124590,"Global Leather and Oak Executive Chair, Black",2016-11-12,1474.802,7,-21.0686
CA-2016-133802,Wilson Jones Leather-Like Binders with DublLock Round Rings,2016-03-14,41.904,6,14.1426
US-2016-113677,Xiaomi Mi3,2016-11-13,2279.96,4,592.7896
CA-2017-143378,Mophie Juice Pack Helium for iPhone,2017-09-19,191.976,3,19.1976
CA-2017-152660,Advantus Rolling Drawer Organizers,2017-12-04,61.568,2,4.6176
CA-2015-142139,"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""",2015-08-31,20.96,4,6.812
CA-2017-145772,Kingston Digital DataTraveler 16GB USB 2.0,2017-06-03,44.75,5,8.5025
CA-2016-124100,"Global Value Steno Chair, Gray",2016-03-31,327.996,6,54.666
US-2014-158400,GBC VeloBind Cover Sets,2014-10-25,49.408,4,18.528
CA-2017-162033,Memorex Froggy Flash Drive 8 GB,2017-03-26,53.25,3,20.7675
CA-2014-163447,"Global Push Button Manager's Chair, Indigo",2014-12-27,767.214,14,161.9674
CA-2017-145737,Xerox 1893,2017-09-15,163.96,5,59.4355
CA-2016-148096,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf",2016-08-16,161.28,2,12.096
CA-2016-146766,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,2016-11-04,192.8,4,55.912
CA-2015-105613,"Verbatim Slim CD and DVD Storage Cases, 50/Pack",2015-10-18,27.696,3,3.462
US-2016-142251,Xerox 1898,2016-10-31,32.064,6,11.2224
CA-2014-131247,O'Sullivan Living Dimensions 2-Shelf Bookcases,2014-03-30,205.666,2,-12.098
US-2015-113593,Advantus Rolling Drawer Organizers,2015-04-18,115.44,3,30.0144
CA-2017-121083,Xerox 1914,2017-07-09,274.8,5,134.652
CA-2017-151190,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",2017-06-27,20.07,3,9.2322
CA-2014-133543,Newell 332,2014-12-22,11.76,4,3.1752
CA-2017-105130,Newell 332,2017-11-21,11.76,4,3.1752
CA-2016-161928,Ooma Telo VoIP Home Phone System,2016-06-27,201.584,2,12.599
CA-2017-101322,Novimex Turbo Task Chair,2017-12-28,340.704,6,-34.0704
US-2016-106600,"Hon Metal Bookcases, Black",2016-04-08,354.9,5,88.725
CA-2014-111871,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",2014-03-18,1198.33,10,70.49
CA-2017-139437,Rogers Deluxe File Chest,2017-07-03,87.92,4,0.8792
CA-2017-151484,"Computer Room Manger, 14""",2017-04-20,51.968,2,10.3936
CA-2016-104150,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",2016-08-03,81.54,3,38.3238
CA-2016-161025,Fellowes Staxonsteel Drawer Files,2016-12-03,772.68,4,108.1752
CA-2014-103989,Cisco 8x8 Inc. 6753i IP Business Phone System,2014-03-19,323.976,3,28.3479
CA-2015-142433,Xerox 1916,2015-04-20,117.456,3,44.046
CA-2015-132815,Personal Creations Ink Jet Cards and Labels,2015-09-19,22.96,2,11.2504
CA-2014-101266,Xerox 1898,2014-08-27,13.36,2,6.4128
CA-2016-141523,"GBC Laser Imprintable Binding System Covers, Desert Sand",2016-12-19,34.248,3,11.5587
US-2014-106299,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,2014-08-02,26.7,5,12.549
CA-2015-158421,Global Comet Stacking Arm Chair,2015-09-21,1690.04,4,422.51
CA-2016-143609,"Global Fabric Manager's Chair, Dark Gray",2016-12-11,403.92,5,25.245
CA-2015-138331,Stanley Contemporary Battery Pencil Sharpeners,2015-08-07,106.8,10,10.68
CA-2015-138954,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,2015-11-15,70.95,3,20.5755
CA-2017-157903,Cisco SPA 502G IP Phone,2017-04-04,383.84,4,47.98
CA-2016-157259,Luxo Adjustable Task Clamp Lamp,2016-12-24,799.56,9,207.8856
CA-2017-107986,Sterilite Officeware Hinged File Box,2017-12-13,31.44,3,8.4888
CA-2017-104927,Xerox 1931,2017-12-22,25.92,5,9.072
CA-2017-113453,Mitel MiVoice 5330e IP Phone,2017-10-21,329.988,2,-76.9972
CA-2015-149909,"Black Print Carbonless Snap-Off Rapid Letter, 8 1/2"" x 7""",2015-11-13,63.77,7,28.6965
CA-2015-146675,Canon PC940 Copier,2015-04-16,1439.968,4,485.9892
CA-2016-118332,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,2016-12-16,563.92,5,7.049
CA-2016-133669,Panasonic KX TS208W Corded phone,2016-10-21,235.152,8,-47.0304
CA-2017-145660,Magna Visual Magnetic Picture Hangers,2017-12-01,7.712,2,1.7352
CA-2016-133697,"Black Print Carbonless Snap-Off Rapid Letter, 8 1/2"" x 7""",2016-10-20,51.016,7,15.9425
CA-2017-148138,Fellowes Bankers Box Stor/Drawer Steel Plus,2017-09-29,51.168,2,-6.396
CA-2017-119809,Fellowes PB300 Plastic Comb Binding Machine,2017-08-18,2793.528,9,942.8157
CA-2017-149944,Staples,2017-11-12,18.24,3,9.12
CA-2014-128538,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",2014-10-11,7.64,1,3.7436
CA-2015-161711,"Executive Impressions 14"" Two-Color Numerals Wall Clock",2015-11-28,68.16,3,27.9456
US-2015-129553,Mediabridge Sport Armband iPhone 5s,2015-07-27,29.97,3,0.2997
CA-2016-160220,"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4",2016-10-20,125.7,6,35.196
US-2017-157224,Avery 48,2017-09-14,56.7,9,26.082
CA-2017-140627,"Executive Impressions 14"" Two-Color Numerals Wall Clock",2017-12-23,72.704,4,19.0848
CA-2015-133445,"Bush Cubix Collection Bookcases, Fully Assembled",2015-10-05,66.294,1,-103.8606
CA-2014-148782,"Logitech B530 USB Headset - headset - Full size, Binaural",2014-11-02,88.776,3,7.7679
CA-2016-148208,Panasonic Kx-TS550,2016-01-22,110.376,4,-20.2356
CA-2017-127656,Staples in misc. colors,2017-07-11,30.32,4,11.8248
US-2017-142188,Office Star - Contemporary Task Swivel Chair,2017-09-11,177.568,2,8.8784
CA-2016-144400,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",2016-02-23,57.576,3,21.591
US-2016-155180,Wilson Jones data.warehouse D-Ring Binders with DublLock,2016-01-22,26.336,4,9.2176
CA-2015-134075,Eldon Cleatmat Chair Mats for Medium Pile Carpets,2015-12-12,166.5,3,21.645
US-2016-131912,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",2016-10-29,11.744,1,3.8168
CA-2017-141572,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",2017-05-28,247.44,8,101.4504
CA-2014-134621,Ibico Plastic Spiral Binding Combs,2014-12-21,18.24,2,-14.592
CA-2016-165561,"Elite 5"" Scissors",2016-11-24,25.35,3,7.605
CA-2015-112305,Newell 334,2015-11-20,119.04,6,30.9504
CA-2017-121580,Satellite Sectional Post Binders,2017-05-29,43.41,1,19.9686
CA-2014-101147,Staple holder,2014-12-02,2.394,1,-6.3441
CA-2014-165806,Xerox 226,2014-04-07,58.32,9,27.9936
CA-2015-151624,Acrylic Self-Standing Desk Frames,2015-09-08,21.36,8,8.1168
CA-2017-139444,Avery 511,2017-09-09,9.856,4,3.4496
CA-2015-133977,GBC Plasticlear Binding Covers,2015-09-06,3.444,1,-2.5256
CA-2017-141425,Premier Automatic Letter Opener,2017-11-02,384.592,2,-81.7258
CA-2015-133536,Security-Tint Envelopes,2015-03-28,22.92,3,11.2308
CA-2015-150441,Avery Round Ring Poly Binders,2015-08-13,11.36,4,5.5664
CA-2015-162607,Prestige Round Ring Binders,2015-05-12,14.592,3,4.9248
CA-2017-103506,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",2017-07-23,41.4,4,19.872
CA-2016-132479,GBC ProClick 150 Presentation Binding System,2016-09-24,442.372,7,-729.9138
CA-2017-160724,Ibico Covers for Plastic or Wire Binding Elements,2017-05-05,34.5,3,15.525
US-2016-115952,Avery Binding System Hidden Tab Executive Style Index Sets,2016-10-06,28.85,5,14.425
CA-2014-146731,"Ampad Evidence Wirebond Steno Books, 6"" x 9""",2014-11-03,3.488,2,1.1772
CA-2015-115392,Cisco SPA301,2015-10-01,311.98,2,93.594
CA-2017-102379,Anker Astro 15000mAh USB Portable Charger,2017-12-02,39.992,1,-7.9984
CA-2017-149706,Enermax Briskie RF Wireless Keyboard and Mouse Combo,2017-12-11,116.312,7,23.2624
US-2016-139087,Eldon Image Series Black Desk Accessories,2016-07-17,12.42,3,4.4712
CA-2017-152226,Avery 501,2017-05-12,5.904,2,1.9926
CA-2015-116484,Ultra Commercial Grade Dual Valve Door Closer,2015-11-20,63.824,2,9.5736
CA-2016-100944,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",2016-09-24,304.9,5,143.303
CA-2016-125080,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",2016-10-21,661.176,2,-231.4116
CA-2016-121020,Apple iPhone 5C,2016-10-24,239.976,3,17.9982
CA-2014-100090,Hon 2111 Invitation Series Corner Table,2014-07-08,502.488,3,-87.9354
US-2015-139675,Global Deluxe High-Back Manager's Chair,2015-03-13,915.136,4,102.9528
CA-2017-143756,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,2017-12-02,701.96,2,168.4704
CA-2015-151253,"Logitech B530 USB Headset - headset - Full size, Binaural",2015-04-22,88.776,3,7.7679
CA-2014-141152,"Avery Trapezoid Extra Heavy Duty 4"" Binders",2014-09-16,33.552,1,12.582
CA-2014-141313,Hoover Upright Vacuum With Dirt Cup,2014-12-28,1737.18,6,503.7822
CA-2014-169852,Plastic Binding Combs,2014-10-21,36.36,3,12.2715
CA-2017-107314,Contemporary Borderless Frame,2017-11-30,25.83,3,9.5571
US-2014-161305,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",2014-06-06,24.588,3,-38.1114
CA-2017-166919,Panasonic KX TS208W Corded phone,2017-11-23,195.96,5,19.596
CA-2017-162712,Xerox 1925,2017-06-18,74.352,3,23.235
CA-2017-107552,Xerox 1923,2017-05-05,6.68,1,3.2064
CA-2016-163328,Serrated Blade or Curved Handle Hand Letter Openers,2016-11-04,17.584,7,-4.1762
CA-2014-112837,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",2014-09-11,127.95,3,21.7515
CA-2017-120019,Fellowes Staxonsteel Drawer Files,2017-02-16,579.51,3,81.1314
CA-2014-100762,"Hunt PowerHouse Electric Pencil Sharpener, Blue",2014-11-24,151.92,4,45.576
CA-2017-161459,PayAnywhere Card Reader,2017-11-25,39.96,5,3.4965
CA-2017-160017,Xerox 220,2017-09-28,10.368,2,3.6288
CA-2014-123316,Recycled Pressboard Report Cover with Reinforced Top Hinge,2014-10-13,7.752,3,2.8101
CA-2014-141299,Security-Tint Envelopes,2014-06-03,15.28,2,7.4872
CA-2014-104402,Texas Instruments TI-34 Scientific Calculator,2014-06-17,65.97,3,31.0059
CA-2015-110289,Xerox 1898,2015-10-29,33.4,5,16.032
CA-2014-167927,Eldon Fold 'N Roll Cart System,2014-01-20,13.98,1,4.0542
CA-2014-133305,Xerox 1881,2014-07-11,49.12,4,23.0864
CA-2016-165995,"Executive Impressions 10"" Spectator Wall Clock",2016-08-30,47.04,4,15.9936
CA-2017-143112,Samsung HM1900 Bluetooth Headset,2017-10-05,87.8,4,43.9
US-2017-105830,Tennsco Industrial Shelving,2016-12-31,156.512,4,-35.2152
CA-2015-146255,Microsoft Sculpt Comfort Mouse,2015-03-07,119.85,3,52.734
CA-2017-104822,Avery 478,2017-10-20,24.55,5,12.0295
CA-2015-104486,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",2015-05-01,12.176,1,4.4138
CA-2017-161557,Eldon Advantage Foldable Chair Mats for Low Pile Carpets,2017-09-03,108.4,5,-105.69
CA-2017-161130,Polycom SoundPoint IP 450 VoIP phone,2017-11-03,361.376,2,27.1032
US-2015-161347,"Fellowes Twister Kit, Gray/Clear, 3/pkg",2015-09-13,2.412,1,-2.01
US-2015-109015,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,2015-09-06,8.39,1,2.0975
CA-2014-110611,"Tennsco Lockers, Gray",2014-10-06,83.92,5,-13.637
CA-2017-139080,Pressboard Hanging Data Binders for Unburst Sheets,2017-01-23,19.68,5,6.888
CA-2015-115693,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",2015-12-10,56.3,2,15.764
US-2014-107993,Dixon Ticonderoga Core-Lock Colored Pencils,2014-11-25,51.016,7,8.2901
CA-2017-110443,Vinyl Sectional Post Binders,2017-11-21,150.8,5,56.55
CA-2017-144848,Panasonic KX - TS880B Telephone,2017-04-04,41.22,1,11.1294
US-2017-147998,GBC Twin Loop Wire Binding Elements,2017-05-19,133.12,5,49.92
CA-2016-103919,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",2016-10-03,38.08,5,-29.512
CA-2016-113425,"Hon Metal Bookcases, Putty",2016-11-21,113.568,2,12.7764
CA-2017-143035,Magnifier Swing Arm Lamp,2017-10-03,83.92,4,21.8192
CA-2014-107811,Global Leather Executive Chair,2014-04-29,561.584,2,70.198
CA-2016-163216,Avery 511,2016-10-07,4.928,2,1.7248
US-2016-116442,"Eldon Expressions Wood Desk Accessories, Oak",2016-12-15,14.76,2,4.2804
CA-2017-150623,Logitech G700s Rechargeable Gaming Mouse,2017-04-10,99.99,1,41.9958
US-2014-163797,"Alliance Super-Size Bands, Assorted Sizes",2014-04-08,49.792,8,-11.8256
CA-2016-127236,"Bush Andora Bookcase, Maple/Graphite Gray Finish",2016-03-29,299.975,5,-167.986
US-2017-104661,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",2017-01-15,32.784,4,-52.4544
CA-2014-134103,Xerox 1972,2014-01-30,10.56,2,4.752
CA-2015-147529,Cameo Buff Policy Envelopes,2015-02-07,311.15,5,146.2405
CA-2016-129126,Strathmore Photo Frame Cards,2016-12-14,14.62,2,6.7252
CA-2017-131632,Newell 350,2017-10-31,5.248,2,0.5904
CA-2017-151981,"Ativa D5772 2-Line 5.8GHz Digital Expandable Corded/Cordless Phone System with Answering & Caller ID/Call Waiting, Black/Silver",2017-08-06,824.95,5,247.485
CA-2017-125472,"Sauder Camden County Barrister Bookcase, Planked Cherry Finish",2017-05-30,241.96,2,33.8744
CA-2015-156328,Avaya 4621SW VoIP phone,2015-11-30,177.48,3,19.9665
CA-2017-154074,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,2017-08-31,569.568,2,7.1196
CA-2017-161774,Global Commerce Series Low-Back Swivel/Tilt Chairs,2017-05-14,899.43,5,-12.849
CA-2017-151211,GBC Prestige Therm-A-Bind Covers,2017-08-17,102.93,3,48.3771
CA-2017-142671,GBC VeloBinder Strips,2017-11-10,11.52,5,-7.68
CA-2017-144750,Xerox 1941,2017-08-21,83.88,1,29.358
CA-2016-111976,AT&T 17929 Lendline Telephone,2016-03-08,108.576,4,-25.3344
CA-2016-140130,Fiskars Softgrip Scissors,2016-10-31,21.96,2,6.1488
CA-2014-159121,Memorex Micro Travel Drive 16 GB,2014-07-26,111.93,7,34.6983
CA-2015-149650,Novimex High-Tech Fabric Mesh Task Chair,2015-10-24,454.272,8,-73.8192
CA-2017-115777,Xerox 200,2017-08-19,19.44,3,9.3312
CA-2016-143714,Canon imageCLASS 2200 Advanced Copier,2016-05-23,8399.976,4,1119.9968
CA-2014-165764,Acco Perma 4000 Stacking Storage Drawers,2014-11-03,25.984,2,-1.624
CA-2015-121405,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",2015-03-30,23.52,5,8.526
US-2017-116897,"Eldon 400 Class Desk Accessories, Black Carbon",2017-05-27,35.0,4,14.7
US-2017-113992,Bretford CR4500 Series Slim Rectangular Table,2017-12-14,974.988,4,-97.4988
CA-2014-166891,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",2014-10-04,589.41,5,-6.549
CA-2016-101161,BIC Liqua Brite Liner,2016-10-13,34.7,5,12.492
CA-2015-151785,Binder Clips by OIC,2015-03-05,7.104,6,2.4864
US-2017-119816,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",2017-03-04,103.5,5,-77.625
CA-2015-156510,"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11""",2015-09-25,10.76,2,5.1648
US-2015-110261,Samsung Rugby III,2015-12-19,158.376,3,13.8579
CA-2015-125710,"Binney & Smith inkTank Desk Highlighter, Chisel Tip, Yellow, 12/Box",2015-10-08,3.44,2,0.559
CA-2017-161102,Eldon Portable Mobile Manager,2017-07-31,56.56,2,15.2712
CA-2014-110065,"Plantronics CS 50-USB - headset - Convertible, Monaural",2014-08-05,135.99,1,36.7173
US-2017-133361,"OIC #2 Pencils, Medium Soft",2017-05-14,3.76,2,1.0904
US-2016-155404,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,2016-09-22,13.28,2,6.3744
